Cancer	Domain	MutRatio	SwitchRatio	MutIn	AllMuts	SwitchesIn	AllSwitches	DomainCount	AllDomains
kirc	PF00970|Oxidoreductase_FAD-binding_domain	0.000117674746999	0.000440241317463	1	8498.0	27	61330	4.0	43860.0
kirc	PF00627|UBA/TS-N_domain	0.0	0.0	0	8498.0	0	61330	26.0	43860.0
kirc	PF08240|Alcohol_dehydrogenase_GroES-like_domain	0.000588373734996	0.000635904125224	5	8498.0	39	61330	11.0	43860.0
kirc	PF01496|V-type_ATPase_116kDa_subunit_family	0.000235349493999	0.0	2	8498.0	0	61330	4.0	43860.0
kirc	PS50004|C2_C2_domain_profile.	0.000823723228995	0.00200554377955	7	8498.0	123	61330	83.0	43860.0
kirc	PF11547|E3_ubiquitin_ligase_EDD	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF13465|Zinc-finger_double_domain	0.0167098140739	0.00697864014349	142	8498.0	428	61330	3574.0	43860.0
kirc	PF13893|RNA_recognition_motif._(a.k.a._RRM,_RBD,_or_RNP_domain)	0.000470698987997	0.000570683189304	4	8498.0	35	61330	30.0	43860.0
kirc	PS50998|GLA_2_Gla_domain_profile.	0.000117674746999	0.00228273275722	1	8498.0	140	61330	4.0	43860.0
kirc	PS50163|RECA_3_RecA_family_profile_2.	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF02668|Taurine_catabolism_dioxygenase_TauD,_TfdA_family	0.000235349493999	0.0	2	8498.0	0	61330	2.0	43860.0
kirc	PF03951|Glutamine_synthetase,_beta-Grasp_domain	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF00056|lactate/malate_dehydrogenase,_NAD_binding_domain	0.0	0.0	0	8498.0	0	61330	6.0	43860.0
kirc	PF09247|TATA_box-binding_protein_binding	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF02149|Kinase_associated_domain_1	0.0	0.0	0	8498.0	0	61330	4.0	43860.0
kirc	PS51256|GS_GS_domain_profile.	0.000117674746999	0.0	1	8498.0	0	61330	6.0	43860.0
kirc	PF03109|ABC1_family	0.000117674746999	0.0	1	8498.0	0	61330	5.0	43860.0
kirc	PS51439|MENTAL_MENTAL_domain_profile.	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF14381|Ethylene-responsive_protein_kinase_Le-CTR1	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF03298|Stanniocalcin_family	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF12125|D_domain_of_beta-TrCP	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF00705|Proliferating_cell_nuclear_antigen,_N-terminal_domain	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF01759|UNC-6/NTR/C345C_module	0.000117674746999	0.0	1	8498.0	0	61330	7.0	43860.0
kirc	PF07525|SOCS_box	0.000117674746999	0.0	1	8498.0	0	61330	22.0	43860.0
kirc	PF07919|Gryzun,_putative_trafficking_through_Golgi	0.000235349493999	0.0	2	8498.0	0	61330	1.0	43860.0
kirc	PF10480|Beta-1_integrin_binding_protein	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF02836|Glycosyl_hydrolases_family_2,_TIM_barrel_domain	0.000706048481996	0.0	6	8498.0	0	61330	2.0	43860.0
kirc	PF10234|Clusterin-associated_protein-1	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PS51110|SAP_A_Saposin_A-type_domain_profile.	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF04855|SNF5_/_SMARCB1_/_INI1	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF12662|Complement_Clr-like_EGF-like	0.000117674746999	0.0	1	8498.0	0	61330	21.0	43860.0
kirc	PF01151|GNS1/SUR4_family	0.000470698987997	0.0	4	8498.0	0	61330	5.0	43860.0
kirc	PS50850|MFS_Major_facilitator_superfamily_(MFS)_profile.	0.00506001412097	0.0	43	8498.0	0	61330	53.0	43860.0
kirc	PS51075|MH1_MAD_homology_domain_1_(MH1)_profile.	0.000235349493999	0.00239686939508	2	8498.0	147	61330	7.0	43860.0
kirc	PF03221|Tc5_transposase_DNA-binding_domain	0.0	0.0	0	8498.0	0	61330	6.0	43860.0
kirc	PF13918|PLD-like_domain	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF15434|Family_104	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF02880|Phosphoglucomutase/phosphomannomutase,_alpha/beta/alpha_domain_III	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF11380|Protein_of_unknown_function_(DUF3184)	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PS50050|TNFR_NGFR_2_TNFR/NGFR_family_cysteine-rich_region_domain_profile.	0.000117674746999	0.00363606717756	1	8498.0	223	61330	27.0	43860.0
kirc	PF13087|AAA_domain	0.0	0.0	0	8498.0	0	61330	9.0	43860.0
kirc	PF04826|Armadillo-like	0.000588373734996	0.0	5	8498.0	0	61330	9.0	43860.0
kirc	PF01753|MYND_finger	0.000235349493999	0.0	2	8498.0	0	61330	15.0	43860.0
kirc	PF13181|Tetratricopeptide_repeat	0.000117674746999	0.0	1	8498.0	0	61330	11.0	43860.0
kirc	PF02690|Na+/Pi-cotransporter	0.000117674746999	0.0	1	8498.0	0	61330	4.0	43860.0
kirc	PF13704|Glycosyl_transferase_family_2	0.000353024240998	0.0	3	8498.0	0	61330	2.0	43860.0
kirc	PF09127|Leukotriene_A4_hydrolase,_C-terminal	0.000235349493999	0.0	2	8498.0	0	61330	4.0	43860.0
kirc	PF14918|MDM2-binding	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF15511|Centromere_kinetochore_component_CENP-T	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF08961|Domain_of_unknown_function_(DUF1875)	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF12465|Proteasome_beta_subunits_C_terminal	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF12037|Domain_of_unknown_function_(DUF3523)	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF00629|MAM_domain	0.000117674746999	0.0	1	8498.0	0	61330	16.0	43860.0
kirc	PF11799|impB/mucB/samB_family_C-terminal_domain	0.000235349493999	0.00161421816403	2	8498.0	99	61330	3.0	43860.0
kirc	PS50195|PX_PX_domain_profile.	0.00129442221699	0.005739442361	11	8498.0	352	61330	31.0	43860.0
kirc	PF03006|Haemolysin-III_related	0.000117674746999	0.0	1	8498.0	0	61330	6.0	43860.0
kirc	PF14691|Dihydroprymidine_dehydrogenase_domain_II,_4Fe-4S_cluster	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF03079|ARD/ARD'_family	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF02127|Aminopeptidase_I_zinc_metalloprotease_(M18)	0.000235349493999	0.0	2	8498.0	0	61330	1.0	43860.0
kirc	PS51642|HEMOPEXIN_2_Hemopexin_repeat_profile.	0.000235349493999	0.0	2	8498.0	0	61330	25.0	43860.0
kirc	PF06468|Spondin_N	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF05153|Family_of_unknown_function_(DUF706)	0.000235349493999	0.0	2	8498.0	0	61330	1.0	43860.0
kirc	PF03439|Early_transcription_elongation_factor_of_RNA_pol_II,_NGN_section	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF01805|Surp_module	0.000117674746999	0.0	1	8498.0	0	61330	8.0	43860.0
kirc	PF12031|Domain_of_unknown_function_(DUF3518)	0.000235349493999	0.0	2	8498.0	0	61330	2.0	43860.0
kirc	PF12349|Sterol-sensing_domain_of_SREBP_cleavage-activation	0.0	0.0	0	8498.0	0	61330	5.0	43860.0
kirc	PF07004|Sperm-tail_PG-rich_repeat	0.0	0.0	0	8498.0	0	61330	5.0	43860.0
kirc	PS50866|GOLD_GOLD_domain_profile.	0.0	0.000130441871841	0	8498.0	8	61330	8.0	43860.0
kirc	PF08598|Sds3-like	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PS50844|AFP_LIKE_Antifreeze_protein-like_domain_profile.	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF12214|Cell_cycle_regulated_microtubule_associated_protein	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF00092|von_Willebrand_factor_type_A_domain	0.00211814544599	0.0035219305397	18	8498.0	216	61330	45.0	43860.0
kirc	PF02165|Wilm's_tumour_protein	0.000235349493999	0.0	2	8498.0	0	61330	1.0	43860.0
kirc	PF05222|Alanine_dehydrogenase/PNT,_N-terminal_domain	0.000235349493999	0.0	2	8498.0	0	61330	2.0	43860.0
kirc	PF11957|THO_complex_subunit_1_transcription_elongation_factor	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF08169|RBB1NT_(NUC162)_domain	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF15308|CEP170_C-terminus	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF03520|KCNQ_voltage-gated_potassium_channel	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PS51511|FIP_RBD_FIP-RBD_domain_profile.	0.000117674746999	0.0	1	8498.0	0	61330	4.0	43860.0
kirc	PF12205|G_protein-coupled_receptor_kinase-interacting_protein_1_C_term	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF05240|APOBEC-like_C-terminal_domain	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF03719|Ribosomal_protein_S5,_C-terminal_domain	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF15239|Domain_of_unknown_function_(DUF4586)	0.000235349493999	0.0	2	8498.0	0	61330	1.0	43860.0
kirc	PF14260|C4-type_zinc-finger_of_DNA_polymerase_delta	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF08621|RPAP1-like,_N-terminal	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF07326|Protein_of_unknown_function_(DUF1466)	0.000235349493999	0.0	2	8498.0	0	61330	1.0	43860.0
kirc	PF10300|Protein_of_unknown_function_(DUF3808)	0.000117674746999	0.0	1	8498.0	0	61330	3.0	43860.0
kirc	PF00235|Profilin	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF12816|Golgi_CORVET_complex_core_vacuolar_protein_8	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF00282|Pyridoxal-dependent_decarboxylase_conserved_domain	0.000353024240998	0.0	3	8498.0	0	61330	6.0	43860.0
kirc	PS51199|SF4_HELICASE_Superfamily_4_helicase_domain_profile.	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF05624|Lipolysis_stimulated_receptor_(LSR)	0.0	0.00140225012229	0	8498.0	86	61330	2.0	43860.0
kirc	PF15328|Putative_GRINL1B_complex_locus_protein_2	0.000117674746999	0.0	1	8498.0	0	61330	3.0	43860.0
kirc	PF01592|NifU-like_N_terminal_domain	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF14636|Folliculin-interacting_protein_N-terminus	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PS50970|HCY_Homocysteine-binding_domain_profile.	0.000117674746999	0.0	1	8498.0	0	61330	3.0	43860.0
kirc	PF13831|PHD-finger	0.0	0.0	0	8498.0	0	61330	11.0	43860.0
kirc	PF08700|Vps51/Vps67	0.0	0.00205445948149	0	8498.0	126	61330	2.0	43860.0
kirc	PF05786|Condensin_complex_subunit_2	0.000235349493999	0.0	2	8498.0	0	61330	1.0	43860.0
kirc	PF03015|Male_sterility_protein	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF01619|Proline_dehydrogenase	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF03164|Trafficking_protein_Mon1	0.000235349493999	0.0	2	8498.0	0	61330	2.0	43860.0
kirc	PF14633|SH2_domain	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF00121|Triosephosphate_isomerase	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PS50206|RHODANESE_3_Rhodanese_domain_profile.	0.000588373734996	0.000293494211642	5	8498.0	18	61330	15.0	43860.0
kirc	PF07738|Sad1_/_UNC-like_C-terminal	0.000235349493999	0.0	2	8498.0	0	61330	4.0	43860.0
kirc	PF03952|Enolase,_N-terminal_domain	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PF09735|Membrane-associated_apoptosis_protein	0.000353024240998	0.0	3	8498.0	0	61330	2.0	43860.0
kirc	PF03712|Copper_type_II_ascorbate-dependent_monooxygenase,_C-terminal_domain	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF15614|WSTF,_HB1,_Itc1p,_MBD9_motif_3	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PS51205|VPS9_VPS9_domain_profile.	0.000353024240998	0.0	3	8498.0	0	61330	5.0	43860.0
kirc	PS51072|MHD_Mu_homology_domain_(MHD)_profile.	0.000117674746999	0.0	1	8498.0	0	61330	11.0	43860.0
kirc	PF06375|Bovine_leukaemia_virus_receptor_(BLVR)	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF08647|BRE1_E3_ubiquitin_ligase	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF00654|Voltage_gated_chloride_channel	0.000941397975994	0.0	8	8498.0	0	61330	8.0	43860.0
kirc	PF12838|4Fe-4S_dicluster_domain	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF08675|RNA_binding_domain	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF11488|Transcriptional_regulatory_protein_LGE1	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF10198|Histone_acetyltransferases_subunit_3	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF10243|Microtubule-binding_protein_MIP-T3	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF10470|PKA-RI-RII_subunit_binding_domain_of_A-kinase_anchor_protein	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF02734|DAK2_domain	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF00596|Class_II_Aldolase_and_Adducin_N-terminal_domain	0.000235349493999	0.0	2	8498.0	0	61330	3.0	43860.0
kirc	PF10257|Retinoic_acid_induced_16-like_protein	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF04685|Protein_of_unknown_function,_DUF608	0.000353024240998	0.0	3	8498.0	0	61330	1.0	43860.0
kirc	PF06248|Centromere/kinetochore_Zw10	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PS51024|ZF_FCS_Zinc_finger_FCS-type_profile.	0.000117674746999	0.000652209359204	1	8498.0	40	61330	3.0	43860.0
kirc	PF06907|Latexin	0.000353024240998	0.0	3	8498.0	0	61330	2.0	43860.0
kirc	PF08030|Ferric_reductase_NAD_binding_domain	0.000117674746999	0.0	1	8498.0	0	61330	4.0	43860.0
kirc	PF02057|Glycosyl_hydrolase_family_59	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF00069|Protein_kinase_domain	0.0151800423629	0.00585357899886	129	8498.0	359	61330	279.0	43860.0
kirc	PF04699|ARP2/3_complex_16_kDa_subunit_(p16-Arc)	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF11732|Transcription-_and_export-related_complex_subunit	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF02176|TRAF-type_zinc_finger	0.000117674746999	0.0	1	8498.0	0	61330	7.0	43860.0
kirc	PF12895|Anaphase-promoting_complex,_cyclosome,_subunit_3	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF02188|GoLoco_motif	0.000117674746999	0.0	1	8498.0	0	61330	12.0	43860.0
kirc	PF01569|PAP2_superfamily	0.000470698987997	0.0	4	8498.0	0	61330	10.0	43860.0
kirc	PF00198|2-oxoacid_dehydrogenases_acyltransferase_(catalytic_domain)	0.000117674746999	0.0	1	8498.0	0	61330	4.0	43860.0
kirc	PS50126|S1_S1_domain_profile.	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PS51569|DOT1_Histone-lysine_N-methyltransferase_DOT1_(EC_2.1.1.43)_domain_profile.	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF02844|Phosphoribosylglycinamide_synthetase,_N_domain	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF15127|Protein_of_unknown_function_(DUF4565)	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF02598|Putative_RNA_methyltransferase	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF08616|Stabilization_of_polarity_axis	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF04822|Takusan	0.0	0.000456546551443	0	8498.0	28	61330	0	43860.0
kirc	PF14792|DNA_polymerase_beta_palm	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PF00155|Aminotransferase_class_I_and_II	0.00152977171099	0.00104353497473	13	8498.0	64	61330	13.0	43860.0
kirc	PS50909|GAT_GAT_domain_profile.	0.0	0.00172835480189	0	8498.0	106	61330	6.0	43860.0
kirc	PF14492|Elongation_Factor_G,_domain_II	0.0	0.0	0	8498.0	0	61330	4.0	43860.0
kirc	PF02036|SCP-2_sterol_transfer_family	0.000117674746999	0.0	1	8498.0	0	61330	4.0	43860.0
kirc	PS51480|DHAL_DhaL_domain_profile.	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF15260|Protein_family_FAM219A	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF00125|Core_histone_H2A/H2B/H3/H4	0.0	0.0	0	8498.0	0	61330	13.0	43860.0
kirc	PF07814|Wings_apart-like_protein_regulation_of_heterochromatin	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF08911|NUP50_(Nucleoporin_50_kDa)	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF02436|Conserved_carboxylase_domain	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF04121|Nuclear_pore_protein_84_/_107	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PS51133|ZF_TFIIS_2_Zinc_finger_TFIIS-type_profile.	0.0	0.0	0	8498.0	0	61330	5.0	43860.0
kirc	PF08205|CD80-like_C2-set_immunoglobulin_domain	0.000706048481996	0.00189140714169	6	8498.0	116	61330	23.0	43860.0
kirc	PF02173|pKID_domain	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PF12710|haloacid_dehalogenase-like_hydrolase	0.000941397975994	0.00146747105821	8	8498.0	90	61330	9.0	43860.0
kirc	PS51388|GED_GED_domain_profile.	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF14306|PUA-like_domain	0.000235349493999	0.0	2	8498.0	0	61330	2.0	43860.0
kirc	PS50905|FERRITIN_LIKE_Ferritin-like_diiron_domain_profile.	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF01641|SelR_domain	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PS50092|TSP1_Thrombospondin_type-1_(TSP1)_repeat_profile.	0.00117674746999	0.0	10	8498.0	0	61330	49.0	43860.0
kirc	PF00018|SH3_domain	0.000941397975994	0.00220120658731	8	8498.0	135	61330	81.0	43860.0
kirc	PS51322|UEV_UEV_domain_profile.	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF00089|Trypsin	0.00258884443398	0.000244578509702	22	8498.0	15	61330	42.0	43860.0
kirc	PF00090|Thrombospondin_type_1_domain	0.00117674746999	0.0	10	8498.0	0	61330	138.0	43860.0
kirc	PF15327|Tankyrase_binding_protein_C_terminal_domain	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF12012|Domain_of_unknown_function_(DUF3504)	0.000235349493999	0.0	2	8498.0	0	61330	5.0	43860.0
kirc	PF00233|3'5'-cyclic_nucleotide_phosphodiesterase	0.000823723228995	0.0	7	8498.0	0	61330	18.0	43860.0
kirc	PF00626|Gelsolin_repeat	0.000941397975994	0.00277188977662	8	8498.0	170	61330	45.0	43860.0
kirc	PF02189|Immunoreceptor_tyrosine-based_activation_motif	0.0	0.0	0	8498.0	0	61330	8.0	43860.0
kirc	PF00210|Ferritin-like_domain	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PS50077|HEAT_REPEAT_HEAT_repeat_profile.	0.000235349493999	0.0	2	8498.0	0	61330	29.0	43860.0
kirc	PF06465|Domain_of_Unknown_Function_(DUF1087)	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PF14237|Domain_of_unknown_function_(DUF4339)	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF02099|Josephin	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF01071|Phosphoribosylglycinamide_synthetase,_ATP-grasp_(A)_domain	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF12739|ER-Golgi_trafficking_TRAPP_I_complex_85_kDa_subunit	0.000235349493999	0.0	2	8498.0	0	61330	2.0	43860.0
kirc	PF12240|Angiomotin_C_terminal	0.000235349493999	0.0	2	8498.0	0	61330	3.0	43860.0
kirc	PF05773|RWD_domain	0.000235349493999	0.000407630849503	2	8498.0	25	61330	11.0	43860.0
kirc	PF00852|Glycosyltransferase_family_10_(fucosyltransferase)	0.000470698987997	0.0	4	8498.0	0	61330	4.0	43860.0
kirc	PF04499|SIT4_phosphatase-associated_protein	0.000235349493999	0.0	2	8498.0	0	61330	6.0	43860.0
kirc	PF11838|ERAP1-like_C-terminal_domain	0.000117674746999	0.0	1	8498.0	0	61330	4.0	43860.0
kirc	PF13895|Immunoglobulin_domain	0.00305954342198	0.00269036360672	26	8498.0	165	61330	164.0	43860.0
kirc	PF12109|CXCR4_Chemokine_receptor_N_terminal	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF06325|Ribosomal_protein_L11_methyltransferase_(PrmA)	0.0	0.00189140714169	0	8498.0	116	61330	4.0	43860.0
kirc	PF11618|Protein_of_unknown_function_(DUF3250)	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF08517|Ataxin-1_and_HBP1_module_(AXH)	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PF00636|Ribonuclease_III_domain	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PF13091|PLD-like_domain	0.000235349493999	0.0	2	8498.0	0	61330	4.0	43860.0
kirc	PF07163|Pex26_protein	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PS50079|NLS_BP_Bipartite_nuclear_localization_signal_profile.	0.00141209696399	0.0261535953041	12	8498.0	1604	61330	618.0	43860.0
kirc	PF09727|Cortactin-binding_protein-2	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF14324|PINIT_domain	0.000117674746999	0.0	1	8498.0	0	61330	3.0	43860.0
kirc	PF10240|Protein_of_unknown_function_(DUF2464)	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF05586|Anthrax_receptor_C-terminus_region	0.000117674746999	0.000260883743682	1	8498.0	16	61330	2.0	43860.0
kirc	PF00644|Poly(ADP-ribose)_polymerase_catalytic_domain	0.000235349493999	0.0	2	8498.0	0	61330	12.0	43860.0
kirc	PF01411|tRNA_synthetases_class_II_(A)	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PS51641|AGENET_LIKE_Agenet-like_domain_profile.	0.0	0.0	0	8498.0	0	61330	6.0	43860.0
kirc	PF08061|P68HR_(NUC004)_repeat	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF14551|MCM_N-terminal_domain	0.000235349493999	9.78314038806e-05	2	8498.0	6	61330	6.0	43860.0
kirc	PF02920|DNA_binding_domain_of_tn916_integrase	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PS51464|SIS_SIS_domain_profile.	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PF11945|WAHD_domain_of_WASH_complex	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PF05334|Protein_of_unknown_function_(DUF719)	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF12510|Smoothelin_cytoskeleton_protein	0.0	0.0	0	8498.0	0	61330	3.0	43860.0
kirc	PF00617|RasGEF_domain	0.000588373734996	0.0	5	8498.0	0	61330	24.0	43860.0
kirc	PF01112|Asparaginase	0.000117674746999	0.0	1	8498.0	0	61330	3.0	43860.0
kirc	PF06472|ABC_transporter_transmembrane_region_2	0.000470698987997	0.0	4	8498.0	0	61330	3.0	43860.0
kirc	PF12067|Sox_C-terminal_transactivation_domain	0.000235349493999	0.0	2	8498.0	0	61330	1.0	43860.0
kirc	PF09038|Tumour_suppressor_p53-binding_protein-1_Tudor	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF06662|D-glucuronyl_C5-epimerase_C-terminus	0.000235349493999	0.0	2	8498.0	0	61330	1.0	43860.0
kirc	PF00293|NUDIX_domain	0.000235349493999	0.000114136637861	2	8498.0	7	61330	16.0	43860.0
kirc	PF00690|Cation_transporter/ATPase,_N-terminus	0.000235349493999	0.0	2	8498.0	0	61330	10.0	43860.0
kirc	PS51565|SAM_MT43_SETD3_Histone-lysine_N-methyltransferase_(EC_2.1.1.43)_family_profile.	0.000117674746999	0.0	1	8498.0	0	61330	1.0	43860.0
kirc	PS50835|IG_LIKE_Ig-like_domain_profile.	0.0102377029889	0.0190119028208	87	8498.0	1166	61330	468.0	43860.0
kirc	PF03034|Phosphatidyl_serine_synthase	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PF00289|Carbamoyl-phosphate_synthase_L_chain,_N-terminal_domain	0.0	0.0	0	8498.0	0	61330	7.0	43860.0
kirc	PF09380|FERM_C-terminal_PH-like_domain	0.000470698987997	0.00104353497473	4	8498.0	64	61330	22.0	43860.0
kirc	PF01142|tRNA_pseudouridine_synthase_D_(TruD)	0.000117674746999	0.0	1	8498.0	0	61330	2.0	43860.0
kirc	PS51406|FIBRINOGEN_C_2_Fibrinogen_C-terminal_domain_profile.	0.000588373734996	0.0	5	8498.0	0	61330	10.0	43860.0
kirc	PF04802|Component_of_IIS_longevity_pathway_SMK-1	0.0	0.000717430295125	0	8498.0	44	61330	1.0	43860.0
kirc	PF04815|Sec23/Sec24_helical_domain	0.0	0.0	0	8498.0	0	61330	6.0	43860.0
kirc	PF08150|FerB_(NUC096)_domain	0.0	0.0	0	8498.0	0	61330	2.0	43860.0
kirc	PF02182|SAD/SRA_domain	0.0	0.0	0	8498.0	0	61330	1.0	43860.0
kirc	PF08393|Dynein_heavy_chain,_N-terminal_region_2	0.000117674746999	0.00198923854557	1	8498.0	122	61330	3.0	43860.0
kirc	PF03446|NAD_binding_domain_of_6-phosphogluconate_dehydrogenase	0.000117674746999	0.0	1	8498.0	0	61330	3.0	43860.0
kirc	PF13469|Sulfotransferase_family	0.000235349493999	0.0	2	8498.0	0	61330	2.0	43860.0
kirc	PF02460|Patched_family	0.000117674746999	0.0	1	8498.0	0	61330	4.0	43860.0
